ID,pLDDT
AF-A0A3D1QTD5-F1,41.30
AF-A0A830GWR5-F1,39.68
AF-A0A7J9NL31-F1,44.03
AF-A0A838GL92-F1,74.52
AF-A0A1G8J9F3-F1,50.15
AF-F1KY61-F1,35.17
AF-I2CRY6-F1,41.69
AF-A0A558BF60-F1,49.48
AF-A0A2V7S4M7-F1,35.62
AF-A0A7R6R8K0-F1,42.95
AF-A0A836X0S8-F1,47.62
AF-A0A379WGV2-F1,37.68
AF-A0A1M7YKG8-F1,44.02
AF-A0A2X2K0S1-F1,44.09
AF-A0A386C8X3-F1,39.06
AF-A0A7R9BB38-F1,41.07
AF-A0A7W6BRX4-F1,52.06
AF-A0A0F9XHQ8-F1,69.47
AF-A0A4D4J1H3-F1,57.11
AF-A0A6V8PWA8-F1,38.06
AF-E8UBI5-F1,60.15
AF-A0A0M3C5S7-F1,42.39
AF-A0A2P7RKN9-F1,57.51
AF-F0EH29-F1,79.66
AF-A0A1A0HG11-F1,64.04
AF-A0A251UH49-F1,69.22
AF-A0A519S4D4-F1,38.58
AF-A0A2N0WYE0-F1,40.83
AF-A0A0P9CLY2-F1,64.69
AF-A0A6C6Z3G5-F1,82.90
AF-A0A7L4QPV6-F1,77.08
AF-W4JQT6-F1,48.02
AF-A0A1M5SIC2-F1,42.16
AF-H7BYF7-F1,68.95
AF-A0A326KTM1-F1,45.81
AF-A0A7H8S891-F1,61.08
AF-A0A7S3RYS8-F1,57.99
AF-A0A330EQN8-F1,51.69
AF-A0A224VKH4-F1,31.86
AF-T1BQ88-F1,39.70
AF-A0A1H0ZI80-F1,55.59
AF-A0A819LUJ0-F1,31.34
AF-A0A535KDJ6-F1,56.62
AF-A0A4R2X175-F1,78.94
AF-A0A5K0X8V9-F1,38.54
AF-A0A350KIM4-F1,51.24
AF-A0A403MNV3-F1,46.56
AF-A0A4P6JME8-F1,34.95
AF-A0A7V3CXC1-F1,46.25
AF-X1BCD7-F1,58.67
AF-A0A0L7L3L9-F1,42.18
AF-A0A7J2I4P6-F1,61.96
AF-A0A353GFK9-F1,42.05
AF-W1XR28-F1,67.15
AF-A0A484TSN9-F1,80.24
AF-V2YIC2-F1,38.21
AF-A0A5E7KWP8-F1,35.44
AF-A0A7S3WZJ2-F1,35.47
AF-A0A1F5X212-F1,40.28
AF-A0A0S7ZH79-F1,42.57
AF-A0A4Y2HUL4-F1,39.99
AF-L5N2V4-F1,49.18
AF-A0A1X7G900-F1,60.71
AF-A0A367ZQF3-F1,44.88
AF-A0A351QVX6-F1,57.90
AF-A0A2H6JXX4-F1,58.87
AF-A0A538RQC3-F1,36.84
AF-A0A7J4LEH1-F1,41.50
AF-A0A4Y2PXS8-F1,53.89
AF-A0A820VM36-F1,45.15
AF-A0A2T1G7L4-F1,43.22
AF-A0A2X2RVK2-F1,36.97
AF-A0A268QV39-F1,64.48
AF-A0A081D8N0-F1,48.15
AF-A0A659YW17-F1,40.98
AF-A0A2D0N3F2-F1,58.96
AF-A0A4U0XYH5-F1,52.32
AF-A0A1R4HBK2-F1,77.99
AF-A0A2X4ZJ05-F1,50.44
AF-A0A0G0RNR7-F1,57.87
AF-A0A359LSJ6-F1,48.12
AF-A0A7W6WMB9-F1,53.70
AF-A0A0F4GIN6-F1,62.45
AF-A0A243QKD0-F1,37.27
AF-A0A402BT90-F1,59.54
AF-A0A7I7MAK3-F1,49.87
AF-A0A0S8F2M4-F1,46.26
AF-A0A7G2D3G8-F1,57.35
AF-D6SLS7-F1,69.86
AF-N1LES8-F1,44.09
AF-A0A090KY53-F1,74.83
AF-A0A4Y8QDC1-F1,47.70
AF-A0A7L5BGV9-F1,38.88
AF-E6Q3L3-F1,44.27
AF-A0A1M2YG70-F1,40.12
AF-A0A2U1M9V4-F1,37.08
AF-A0A7V4LF75-F1,41.79
AF-A0A4Y9VS95-F1,51.81
AF-W6NA44-F1,37.32
AF-X1CEW9-F1,86.70
AF-A0A7W4HY45-F1,58.07
AF-A0A7Y0L4T0-F1,47.72
AF-A0A7T8HJW6-F1,42.83
AF-A0A512HDF9-F1,49.39
AF-A0A833G3A0-F1,48.64
AF-A0A7Y5MPI7-F1,45.53
AF-A0A1J5DY20-F1,58.13
AF-A0A830BJ45-F1,75.63
AF-A0A1V5LYA5-F1,74.43
AF-A0A3D8P8T0-F1,88.82
AF-E9GRN9-F1,43.56
AF-A0A2G1MBX3-F1,45.68
AF-A0A6V7JJ54-F1,70.89
AF-A0A2D3WEF6-F1,57.72
AF-A0A7K4F708-F1,57.92
AF-A0A498T2L0-F1,38.62
AF-A0A0K8ME89-F1,71.85
AF-A0A7G9Z2M5-F1,47.96
AF-A0A080YWB0-F1,40.71
AF-A0A384KKT6-F1,77.34
AF-A0A7Y5UA25-F1,48.06
AF-A0A2E9SZI5-F1,71.47
AF-A0A485K6L2-F1,40.75
AF-L0B031-F1,37.36
AF-A0A531LIX3-F1,37.13
AF-Q4EAS1-F1,74.73
AF-A0A3D5ABU5-F1,39.76
AF-A0A840NUN5-F1,52.93
AF-S7U3B2-F1,86.74
AF-A0A2U2SFU3-F1,40.19
AF-A0A1Y2FSV1-F1,36.62
AF-A0A7C3JUD8-F1,39.96
AF-A0A0E2IWU3-F1,42.83
AF-M1WB86-F1,74.30
AF-A0A0L0EZG1-F1,38.72
AF-A0A7U3UYC5-F1,38.49
AF-A0A821LD74-F1,41.15
AF-A0A2V4DH31-F1,52.14
AF-A0A3R7A8B6-F1,64.60
AF-A0A6V7UWU6-F1,48.36
AF-A0A381WRP1-F1,38.62
AF-A0A1I5X559-F1,49.29
AF-A0A336N412-F1,40.84
AF-A2DAL6-F1,58.00
AF-A0A0C1GA59-F1,37.99
AF-A0A6I1Z303-F1,40.09
AF-T0G8S5-F1,86.81
AF-A0A484ZDC6-F1,38.67
AF-E2CB57-F1,63.90
AF-A0A0G1MNP0-F1,35.42
AF-A0A816P1S3-F1,54.07
AF-A0A0A9WZV4-F1,53.32
AF-A0A835H940-F1,35.97
AF-A0A847GG62-F1,54.77
AF-A0A7V0S201-F1,53.94
AF-A0A2N9FUQ6-F1,36.02
AF-A0A6A0A6Q7-F1,58.54
AF-A0A7C6BAG8-F1,44.08
AF-A0A812PRT4-F1,56.20
AF-C8X9L9-F1,69.30
AF-A0A6A0BAF0-F1,79.17
AF-A0A5C3M7W1-F1,69.02
AF-A0A4R4DV40-F1,47.55
AF-A0A2R6K291-F1,66.42
AF-A0A7Z9VMC3-F1,67.57
AF-X6ELY5-F1,70.06
AF-A0A7S1C8G2-F1,44.29
AF-D5DE99-F1,48.81
AF-A0A099L4Q0-F1,51.98
AF-A0A838YMJ9-F1,44.19
AF-A0A7V9K3I4-F1,40.74
AF-A0A2V9RIE0-F1,49.84
AF-A0A1S8M8R4-F1,62.21
AF-A0A7X6YT87-F1,42.30
AF-A0A090TDU8-F1,44.50
AF-C1N001-F1,60.70
AF-A0A4Z1AWX7-F1,49.44
AF-A0A7J4BUY1-F1,32.18
AF-A0A1F6B0D1-F1,49.08
AF-E3N9Q1-F1,68.33
AF-A0A564Y7B2-F1,40.01
AF-A0A2W0B877-F1,48.32
AF-A0A809SMI5-F1,61.16
AF-A0A5J5CH53-F1,69.99
AF-A0A4S0XKG3-F1,46.95
AF-A0A7C3CSV4-F1,86.74
AF-A0A3L7HS65-F1,37.89
AF-A0A7Y3JFE2-F1,48.31
AF-A0A537XKC7-F1,51.35
AF-A0A6G1NKW2-F1,46.34
AF-A0A2B6JH55-F1,49.74
AF-A0A2V5K666-F1,55.42
AF-F0X8N1-F1,62.02
AF-B6Z5U9-F1,44.08
AF-A0A0C9V4M1-F1,61.06
AF-A0A0N5CBN8-F1,38.59
AF-A0A2G5I188-F1,54.51
AF-A0A7X7T6G6-F1,36.32
AF-A0A1G0ZD41-F1,54.54
AF-A0A1V1W0G2-F1,40.92
AF-A0A5S3YKE8-F1,31.66
AF-A0A2V6YT65-F1,39.18
AF-A0A0Q5XEY0-F1,44.27
AF-A0A1A8N2D1-F1,40.28
AF-A0A2G1Z3T0-F1,49.72
AF-R7V6F4-F1,67.02
AF-A0A314YP61-F1,42.26
AF-A0A0C2MRA0-F1,42.65
AF-A0A660TV00-F1,36.06
AF-A0A133N3P0-F1,78.47
AF-A0A7Y1X438-F1,47.07
AF-A0A392STT1-F1,52.09
AF-A0A7J6S601-F1,49.41
AF-A0A5K1BLG8-F1,58.54
AF-A0A7L8V679-F1,36.23
AF-A0A7W7RR50-F1,77.39
AF-A0A381NYU8-F1,38.35
AF-A0A0F9S7T3-F1,38.89
AF-E3MV22-F1,62.61
AF-A0A3A8NSX3-F1,55.53
AF-A0A2M7ERR9-F1,44.92
AF-A0A6B3IEC8-F1,73.99
AF-A0A816B5M9-F1,40.22
AF-A0A1X7V7M1-F1,38.36
AF-A0A838VVV5-F1,78.98
AF-A0A420I7J6-F1,45.30
AF-A0A2D6KTW7-F1,82.66
AF-H1LZV8-F1,42.30
AF-A0A2P5DTT9-F1,33.39
AF-A0A3B8UPZ3-F1,46.36
AF-A0A2N9LLC3-F1,61.10
AF-A0A484P313-F1,43.13
AF-A0A2P2IC52-F1,41.72
AF-A0A351FNR2-F1,55.64
AF-A0A067BRB5-F1,47.26
AF-A0A554TV50-F1,75.10
AF-A0A0F0LCX4-F1,56.62
AF-A0A2N1DSM6-F1,66.46
AF-A0A521UXW8-F1,73.66
AF-A0A839GQI8-F1,56.29
AF-N0BBN3-F1,49.67
AF-A0A558IEW6-F1,44.04
AF-W9V0A8-F1,31.28
AF-A0A6B2G6J9-F1,37.41
AF-A0A1U8NJU1-F1,31.36
AF-A0A0S7MIW0-F1,42.71
AF-A0A6V7I298-F1,54.12
AF-R9UL48-F1,62.36
AF-A0A4S0IAV6-F1,37.78
AF-A0A355T1Q4-F1,42.89
AF-A0A1G6EIZ9-F1,45.52
AF-A0A6B8RK86-F1,65.34
AF-H3H3R0-F1,64.19
AF-R1E8Y0-F1,44.03
AF-A0A0K2UJC2-F1,93.10
AF-A0A1M7R644-F1,38.61
AF-A0A1Y3X2Q8-F1,50.42
AF-A0A2R6QQ54-F1,53.56
AF-A0A3C1BN36-F1,60.11
AF-A0A524JH57-F1,44.86
AF-K6YH96-F1,59.63
AF-A0A832H160-F1,39.08
AF-W9ZB35-F1,41.93
AF-A0A3M6XVU1-F1,39.65
AF-A0A034WSI0-F1,49.54
AF-A0A0D2JG74-F1,44.98
AF-A0A1W5DR73-F1,45.27
AF-A0A654ZMF8-F1,69.49
AF-A0A3E0N3T5-F1,45.31
AF-A0A0P0V5Y0-F1,41.97
AF-A0A3C1G1P3-F1,70.14
AF-A0A1J5QPG2-F1,37.59
AF-A0A7W8W567-F1,38.51
AF-A0A6S7HLZ3-F1,68.70
AF-A0A1I2X5I5-F1,60.69
AF-A0A840ELA8-F1,36.93
AF-A0A6P8JNU8-F1,52.14
AF-A0A7J6QZG2-F1,38.04
AF-A0A2B8J9V3-F1,48.67
AF-A0A7X8AZV9-F1,43.23
AF-A0A7V4Q644-F1,54.15
AF-A0A519PI06-F1,34.57
AF-A0A7J9N6L6-F1,79.63
AF-A0A6P0S651-F1,71.66
AF-A0A6I3TSF5-F1,41.47
AF-A0A413GXF1-F1,43.31
AF-F7SLZ7-F1,35.64
AF-A0A099ZG18-F1,37.42
AF-W2YLR8-F1,55.39
AF-A0A1Q9PHR5-F1,45.19
AF-A0A6G7Z2T4-F1,38.03
AF-A0A7S2JPU8-F1,47.78
AF-A0A512HSR5-F1,37.73
AF-A0A495ZFI3-F1,58.67
AF-A0A6F9X348-F1,62.62
AF-A0A0A1D1U7-F1,70.62
AF-A0A7Y5WJ84-F1,55.36
AF-A0A1D6P7G0-F1,71.53
AF-A0A7J4IH20-F1,52.44
AF-A0A4P7RVV0-F1,49.93
AF-A0A2W7AV62-F1,43.42
AF-A0A7S1JD18-F1,59.04
AF-A0A432SH61-F1,41.16
AF-A0A7W8CIS8-F1,62.24
AF-G3Q377-F1,55.54
AF-A0A137QL66-F1,66.37
AF-X1QM18-F1,42.90
AF-A0A6P0TRC5-F1,49.11
AF-A0A2X0M3K3-F1,71.96
AF-A0A7C3FJ46-F1,40.03
AF-A0A7S3F2L8-F1,55.76
AF-A0A2A7U0K4-F1,42.98
AF-U1N4D9-F1,64.27
AF-W1Y591-F1,61.55
AF-A0A7S2S274-F1,33.77
AF-A0A7S2DK77-F1,30.53
AF-A0A5N9CSR4-F1,36.14
AF-A0A534U6D8-F1,55.19
AF-A0A7S4V5K7-F1,50.27
AF-A0A3D5AVD5-F1,32.16
AF-A0A0A9TXR0-F1,56.75
AF-A0A812YM64-F1,48.11
AF-A0A5K1C8V1-F1,64.64
AF-A0A442UPB2-F1,58.13
AF-A0A2K1J7F7-F1,70.79
AF-A0A841ZB47-F1,53.83
AF-A0A7J9AF42-F1,48.31
AF-A0A6H5GDX5-F1,56.18
AF-A0A0F8ZA58-F1,46.23
AF-A0A7J2J7Z3-F1,40.76
AF-A0A367G448-F1,64.50
AF-A0A7L5SM42-F1,65.12
AF-A0A257Q207-F1,49.15
AF-A0A444S7M2-F1,34.51
AF-A0A2P6Q2I3-F1,49.72
AF-A0A267FWY4-F1,44.34
AF-K0JV86-F1,79.51
AF-A0A7W0L155-F1,61.57
AF-V5H8Y8-F1,45.39
AF-A0A381NST7-F1,44.21
AF-A0A0R0LUI7-F1,81.20
AF-A0A1H1TKY1-F1,40.77
AF-F6Z524-F1,58.34
AF-A0A3B6NXG1-F1,39.14
AF-A0A556UED6-F1,64.50
AF-A0A2E3HUS5-F1,39.87
AF-A0A1M7H687-F1,69.96
AF-A0A536SVJ4-F1,51.63
AF-A0A3D2X6J1-F1,53.61
AF-A0A6V8EDF8-F1,42.80
AF-A0A7S2QKH8-F1,45.41
AF-A0A5C3M3H4-F1,42.80
AF-A0A259J2H2-F1,44.45
AF-A0A4Q3G3R2-F1,47.55
AF-A0A1B6NX12-F1,37.64
AF-X1VBY5-F1,81.17
AF-A0A402FGV5-F1,49.72
AF-A0A1Y3S2Q3-F1,55.68
AF-A0A540V781-F1,70.50
AF-A0A382Z0I4-F1,40.62
AF-A0A7G9YWN2-F1,47.40
AF-A0A359MCD6-F1,42.13
AF-C5LKW3-F1,39.83
AF-A0A534V5D6-F1,35.06
AF-A0A2V3I2G5-F1,34.22
AF-A0A1X6YDH4-F1,64.89
AF-K7RK56-F1,45.62
AF-H3C3T1-F1,46.93
AF-A0A5J4P8V5-F1,79.56
AF-A0A2S4GUJ6-F1,48.14
AF-A0A0F9LLG3-F1,42.60
AF-A0A4R3PVS5-F1,73.59
AF-A0A6A0GQA4-F1,35.13
