ID,pLDDT
AF-A0A0F4GIN6-F1,71.20
AF-A0A243QKD0-F1,41.19
AF-A0A402BT90-F1,53.61
AF-A0A0S8F2M4-F1,62.82
AF-A0A7I7MAK3-F1,42.17
AF-A0A7G2D3G8-F1,49.79
AF-A0A659YW17-F1,68.27
AF-A0A2D0N3F2-F1,70.37
AF-A0A4U0XYH5-F1,63.44
AF-A0A2X4ZJ05-F1,49.94
AF-A0A1R4HBK2-F1,63.34
AF-A0A0G0RNR7-F1,62.88
AF-A0A359LSJ6-F1,42.93
AF-A0A7W6WMB9-F1,41.13
AF-E9GRN9-F1,58.31
AF-A0A4Y2PXS8-F1,48.02
AF-A0A820VM36-F1,67.93
AF-A0A2T1G7L4-F1,44.77
AF-S7U3B2-F1,45.43
AF-A0A2X2RVK2-F1,45.66
AF-A0A268QV39-F1,52.41
AF-A0A081D8N0-F1,71.74
AF-A0A4Y2HUL4-F1,58.92
AF-A0A351QVX6-F1,63.34
AF-A0A367ZQF3-F1,71.43
AF-A0A1X7G900-F1,55.10
AF-A0A2H6JXX4-F1,63.61
AF-Q4EAS1-F1,53.99
AF-A0A538RQC3-F1,64.91
AF-L0B031-F1,60.76
AF-A0A7J4LEH1-F1,56.70
AF-A2DAL6-F1,67.93
AF-A0A7W4HY45-F1,70.27
AF-A0A7Y0L4T0-F1,68.61
AF-A0A7T8HJW6-F1,57.49
AF-A0A512HDF9-F1,59.99
AF-A0A833G3A0-F1,65.18
AF-A0A7Y5MPI7-F1,56.59
AF-A0A1J5DY20-F1,47.64
AF-A0A830BJ45-F1,65.45
AF-E2CB57-F1,47.02
AF-T0G8S5-F1,57.67
AF-M1WB86-F1,45.99
AF-A0A7V4LF75-F1,44.46
AF-A0A4Y9VS95-F1,67.40
AF-A0A7L5BGV9-F1,65.77
AF-X6ELY5-F1,56.07
AF-A0A1M2YG70-F1,55.18
AF-A0A2U1M9V4-F1,52.19
AF-D5DE99-F1,66.25
AF-A0A090KY53-F1,81.91
AF-C8X9L9-F1,51.54
AF-A0A4Y8QDC1-F1,55.65
AF-A0A251UH49-F1,47.49
AF-A0A519S4D4-F1,39.04
AF-A0A2N0WYE0-F1,73.99
AF-A0A0P9CLY2-F1,65.35
AF-A0A7L4QPV6-F1,60.76
AF-A0A6C6Z3G5-F1,64.02
AF-A0A1M5SIC2-F1,63.34
AF-A0A326KTM1-F1,50.45
AF-A0A7H8S891-F1,60.86
AF-A0A6V8PWA8-F1,48.18
AF-C1N001-F1,61.29
AF-A0A0M3C5S7-F1,40.11
AF-E3N9Q1-F1,62.68
AF-A0A2P7RKN9-F1,58.40
AF-A0A1A0HG11-F1,66.36
AF-A0A379WGV2-F1,56.14
AF-A0A1M7YKG8-F1,52.09
AF-A0A386C8X3-F1,44.61
AF-A0A2X2K0S1-F1,54.42
AF-A0A7R9BB38-F1,53.40
AF-A0A7W6BRX4-F1,45.80
AF-R7V6F4-F1,58.17
AF-A0A0F9XHQ8-F1,56.93
AF-A0A4D4J1H3-F1,48.14
AF-A0A3D1QTD5-F1,53.62
AF-B6Z5U9-F1,69.40
AF-F0X8N1-F1,56.73
AF-A0A830GWR5-F1,77.39
AF-A0A7J9NL31-F1,47.84
AF-A0A838GL92-F1,56.73
AF-A0A1G8J9F3-F1,73.43
AF-A0A558BF60-F1,55.46
AF-A0A2V7S4M7-F1,47.54
AF-A0A7R6R8K0-F1,58.72
AF-A0A836X0S8-F1,68.64
AF-E3MV22-F1,53.85
AF-A0A7S3WZJ2-F1,50.62
AF-A0A1F5X212-F1,61.31
AF-A0A0S7ZH79-F1,52.93
AF-A0A0L7L3L9-F1,60.21
