ID,pLDDT
AF-A0A1R3G920-F1,78.79
AF-A0A7C6JII8-F1,39.58
AF-A0A7V8YEA1-F1,33.21
AF-A0A315VTW4-F1,56.76
AF-A0A840YR84-F1,68.62
AF-A0A812JRI4-F1,40.88
AF-A0A495YUY2-F1,82.72
AF-X1QM18-F1,39.67
AF-A0A6I9N0C2-F1,33.71
AF-G3Q377-F1,61.32
AF-A0A538EV14-F1,33.85
AF-A0A094CJ59-F1,50.24
AF-W1Y591-F1,59.08
AF-A0A5J4UPB1-F1,53.78
AF-U1N4D9-F1,79.36
AF-A0A1W0VL01-F1,35.19
AF-A0A0R1GYU7-F1,51.35
AF-A0A1I8B2J4-F1,39.26
AF-A0A317BNN0-F1,42.72
AF-A0A496MZR8-F1,47.73
AF-A0A174S834-F1,70.81
AF-A0A7R9TP45-F1,69.44
AF-A0A5A5TLM6-F1,47.50
AF-A0A433NM79-F1,44.17
AF-A0A2G5K7X4-F1,41.40
AF-A0A5N5GEE5-F1,32.88
AF-A0A3A5S478-F1,32.66
AF-A0A645EBM8-F1,48.99
AF-A0A3D1HBI3-F1,40.12
AF-A0A3B6XZK8-F1,76.92
AF-A0A0F9TZ47-F1,30.47
AF-A0A829GJ55-F1,43.10
AF-A0A6I5G1W0-F1,44.24
AF-F6Z524-F1,56.14
AF-K0JV86-F1,75.48
AF-A0A813LGG5-F1,37.32
AF-V5H8Y8-F1,64.69
AF-A0A061GND5-F1,43.09
AF-A0A439MVD7-F1,63.12
AF-A0A379SNN5-F1,61.01
AF-A0A0P0W7D7-F1,43.52
AF-A0A838CKZ4-F1,32.07
AF-A0A2H3E5S3-F1,54.40
AF-A0A0G1WYU6-F1,54.29
AF-A0A0D6JQJ1-F1,56.37
AF-A0A1J3EP11-F1,40.81
AF-A0A256YFJ9-F1,40.15
AF-A0A4R8HZH2-F1,68.76
AF-A0A6L5I2Z6-F1,42.45
AF-C5LKW3-F1,40.59
AF-A0A6N7GT48-F1,34.73
AF-A0A435IHH7-F1,66.92
AF-A0A6P0J0E2-F1,48.63
AF-X1VBY5-F1,77.35
AF-A0A7Y4MG72-F1,58.89
AF-W9V0A8-F1,32.05
AF-A0A022QP81-F1,63.73
AF-A0A0E9P6J2-F1,82.06
AF-A0A0K9R426-F1,62.12
AF-A0A453C1P2-F1,61.93
AF-N0BBN3-F1,50.49
AF-A0A6M8BDN4-F1,43.86
AF-A0A2V5NMJ2-F1,40.87
AF-A0A6N8XWW7-F1,48.48
AF-H3H3R0-F1,44.00
