ID,pLDDT
AF-A0A6A0A6Q7-F1,55.98
AF-A0A0A9WZV4-F1,51.31
AF-A0A835H940-F1,39.72
AF-A0A847GG62-F1,68.62
AF-A0A7V0S201-F1,49.99
AF-A0A2N9FUQ6-F1,41.65
AF-A0A5C3M7W1-F1,70.52
AF-A0A6A0BAF0-F1,66.49
AF-A0A4R4DV40-F1,54.35
AF-A0A2R6K291-F1,60.53
AF-A0A7C6BAG8-F1,36.23
AF-A0A812PRT4-F1,48.44
AF-A0A7Z9VMC3-F1,73.41
AF-E3N9Q1-F1,71.67
AF-A0A7S1C8G2-F1,42.52
AF-A0A838YMJ9-F1,45.52
AF-A0A1S8M8R4-F1,58.10
AF-A0A2V9RIE0-F1,55.62
AF-A0A7V9K3I4-F1,38.43
AF-C1N001-F1,48.43
AF-A0A099L4Q0-F1,48.36
AF-A0A0L0EZG1-F1,42.74
AF-A0A7U3UYC5-F1,55.65
AF-R7V6F4-F1,58.05
AF-A0A2V4DH31-F1,48.73
AF-A0A3R7A8B6-F1,54.29
AF-A0A821LD74-F1,41.00
AF-A0A381WRP1-F1,44.74
AF-A0A1I5X559-F1,59.43
AF-A0A336N412-F1,40.38
AF-A0A0C1GA59-F1,50.32
AF-A0A6V7UWU6-F1,41.32
AF-A0A0G1MNP0-F1,48.20
AF-F0X8N1-F1,61.40
AF-B6Z5U9-F1,49.38
AF-A0A816P1S3-F1,54.48
AF-A0A6I1Z303-F1,35.76
AF-A0A484ZDC6-F1,42.05
AF-A0A485K6L2-F1,38.05
AF-A0A2E9SZI5-F1,68.83
AF-A0A531LIX3-F1,38.86
AF-E3MV22-F1,64.70
AF-A0A2U2SFU3-F1,43.46
AF-A0A3D5ABU5-F1,39.39
AF-A0A840NUN5-F1,44.03
AF-A0A7C3JUD8-F1,43.98
AF-A0A0E2IWU3-F1,47.28
AF-A0A1Y2FSV1-F1,40.40
AF-A0A3D8P8T0-F1,81.49
AF-A0A1V5LYA5-F1,73.29
AF-A0A6V7JJ54-F1,71.58
AF-H1LZV8-F1,67.68
AF-A0A2G1MBX3-F1,57.84
AF-A0A0K8ME89-F1,73.10
AF-A0A7G9Z2M5-F1,49.29
AF-A0A2D3WEF6-F1,51.31
AF-A0A7K4F708-F1,65.27
AF-A0A498T2L0-F1,40.13
AF-A0A384KKT6-F1,83.44
AF-A0A7Y5UA25-F1,55.10
AF-A0A080YWB0-F1,42.36
AF-A0A3A8NSX3-F1,62.36
AF-A0A2M7ERR9-F1,37.64
AF-A0A1X7V7M1-F1,38.64
AF-A0A838VVV5-F1,77.94
AF-A0A420I7J6-F1,43.61
AF-A0A6B3IEC8-F1,80.93
AF-A0A816B5M9-F1,43.42
AF-A0A3B8UPZ3-F1,57.39
AF-A0A2N9LLC3-F1,58.67
AF-A0A484P313-F1,38.33
AF-A0A2D6KTW7-F1,70.98
AF-E9GRN9-F1,42.61
AF-A0A2P5DTT9-F1,36.08
AF-A0A067BRB5-F1,45.53
AF-A0A554TV50-F1,73.73
AF-A0A2P2IC52-F1,42.69
AF-A0A351FNR2-F1,50.06
AF-A0A392STT1-F1,57.76
AF-A0A7J6S601-F1,47.54
AF-A0A133N3P0-F1,76.49
AF-A0A7Y1X438-F1,51.02
AF-A0A7W7RR50-F1,73.14
AF-S7U3B2-F1,59.97
AF-A0A5K1BLG8-F1,57.60
AF-A0A7L8V679-F1,42.80
AF-Q4EAS1-F1,83.73
AF-L0B031-F1,42.94
AF-A0A381NYU8-F1,37.63
AF-A0A0F9S7T3-F1,36.20
AF-A0A0C9V4M1-F1,68.42
AF-E2CB57-F1,66.64
AF-A0A2B6JH55-F1,59.54
AF-A0A2V5K666-F1,57.41
AF-T0G8S5-F1,82.96
AF-A2DAL6-F1,61.07
AF-A0A7X7T6G6-F1,35.73
AF-A0A1G0ZD41-F1,57.70
AF-A0A1V1W0G2-F1,46.43
AF-A0A0N5CBN8-F1,40.16
AF-A0A2G5I188-F1,53.20
AF-A0A0Q5XEY0-F1,51.64
AF-A0A5S3YKE8-F1,38.26
AF-A0A2V6YT65-F1,38.80
AF-M1WB86-F1,62.79
AF-A0A660TV00-F1,42.33
AF-A0A1A8N2D1-F1,42.47
AF-A0A2G1Z3T0-F1,53.96
AF-A0A314YP61-F1,35.88
AF-A0A0C2MRA0-F1,41.39
AF-A0A090TDU8-F1,43.57
AF-A0A7X6YT87-F1,61.53
AF-D5DE99-F1,70.74
AF-A0A564Y7B2-F1,40.27
AF-X6ELY5-F1,47.64
AF-A0A7J4BUY1-F1,34.63
AF-A0A4Z1AWX7-F1,50.91
AF-A0A1F6B0D1-F1,40.92
AF-A0A5J5CH53-F1,82.55
AF-A0A7C3CSV4-F1,54.17
AF-A0A4S0XKG3-F1,45.02
AF-A0A2W0B877-F1,48.21
AF-C8X9L9-F1,73.25
AF-A0A809SMI5-F1,71.99
AF-A0A7Y3JFE2-F1,48.72
AF-A0A537XKC7-F1,46.74
AF-A0A6G1NKW2-F1,40.66
AF-A0A3L7HS65-F1,54.29
AF-A0A353GFK9-F1,41.00
AF-A0A0L7L3L9-F1,47.94
AF-A0A7J2I4P6-F1,54.16
AF-A0A5E7KWP8-F1,42.35
AF-A0A484TSN9-F1,75.08
AF-A0A1F5X212-F1,42.98
AF-A0A7S3WZJ2-F1,42.08
AF-A0A0S7ZH79-F1,35.68
AF-L5N2V4-F1,50.47
AF-A0A7S3RYS8-F1,64.51
AF-A0A819LUJ0-F1,38.25
AF-A0A1H0ZI80-F1,57.69
AF-A0A224VKH4-F1,38.86
AF-A0A330EQN8-F1,51.85
AF-A0A350KIM4-F1,53.34
AF-A0A5K0X8V9-F1,44.52
AF-A0A403MNV3-F1,45.87
AF-A0A4R2X175-F1,85.94
AF-A0A535KDJ6-F1,58.00
AF-A0A4P6JME8-F1,40.80
AF-A0A7V3CXC1-F1,43.10
AF-A0A0M3C5S7-F1,49.95
AF-A0A6V8PWA8-F1,36.02
AF-A0A2P7RKN9-F1,66.15
AF-E6Q3L3-F1,42.44
AF-A0A1A0HG11-F1,73.57
AF-A0A6C6Z3G5-F1,75.69
AF-A0A7L4QPV6-F1,77.71
AF-A0A1M5SIC2-F1,42.94
AF-A0A251UH49-F1,72.15
AF-A0A519S4D4-F1,34.51
AF-A0A2N0WYE0-F1,43.08
AF-A0A0P9CLY2-F1,69.00
AF-A0A7H8S891-F1,54.98
AF-N1LES8-F1,54.76
AF-A0A326KTM1-F1,48.44
AF-D6SLS7-F1,65.02
AF-A0A838GL92-F1,67.57
AF-A0A1G8J9F3-F1,51.70
AF-A0A558BF60-F1,68.33
AF-A0A3D1QTD5-F1,42.31
AF-A0A830GWR5-F1,35.78
AF-A0A7J9NL31-F1,36.32
AF-A0A836X0S8-F1,45.79
AF-A0A2V7S4M7-F1,39.42
AF-X1CEW9-F1,86.65
AF-A0A7R6R8K0-F1,46.15
AF-A0A2X2K0S1-F1,44.77
AF-A0A386C8X3-F1,39.95
AF-W6NA44-F1,45.02
AF-A0A7R9BB38-F1,48.03
AF-A0A379WGV2-F1,31.59
AF-A0A1M7YKG8-F1,40.43
AF-A0A0F9XHQ8-F1,71.79
AF-A0A4D4J1H3-F1,56.33
AF-A0A7W6BRX4-F1,53.13
AF-A0A4Y9VS95-F1,51.54
AF-A0A7V4LF75-F1,46.31
AF-A0A7T8HJW6-F1,45.80
AF-A0A512HDF9-F1,53.25
AF-A0A7W4HY45-F1,79.02
AF-A0A7Y0L4T0-F1,52.19
AF-A0A830BJ45-F1,63.06
AF-A0A1J5DY20-F1,58.09
AF-I2CRY6-F1,34.90
AF-F1KY61-F1,40.04
AF-A0A833G3A0-F1,49.45
AF-A0A7Y5MPI7-F1,40.68
AF-H7BYF7-F1,77.30
AF-A0A4Y8QDC1-F1,46.74
AF-W4JQT6-F1,38.98
AF-A0A090KY53-F1,69.26
AF-F0EH29-F1,82.66
AF-A0A7L5BGV9-F1,45.52
AF-E8UBI5-F1,54.83
AF-A0A2U1M9V4-F1,34.64
AF-A0A1M2YG70-F1,40.97
AF-A0A4U0XYH5-F1,46.61
AF-A0A2X4ZJ05-F1,57.02
AF-A0A1R4HBK2-F1,77.13
AF-A0A659YW17-F1,46.84
AF-A0A2D0N3F2-F1,66.54
AF-A0A0G0RNR7-F1,53.33
AF-A0A359LSJ6-F1,46.97
AF-A0A7W6WMB9-F1,50.40
AF-T1BQ88-F1,37.54
AF-A0A243QKD0-F1,38.89
AF-A0A0F4GIN6-F1,72.32
AF-A0A7G2D3G8-F1,57.42
AF-A0A402BT90-F1,59.04
AF-A0A0S8F2M4-F1,42.55
AF-A0A7I7MAK3-F1,55.88
AF-A0A351QVX6-F1,53.45
AF-A0A1X7G900-F1,64.08
AF-A0A367ZQF3-F1,43.42
AF-A0A2H6JXX4-F1,59.14
AF-A0A4Y2HUL4-F1,41.32
AF-A0A7J4LEH1-F1,43.35
AF-A0A538RQC3-F1,40.75
AF-A0A820VM36-F1,46.67
AF-A0A2T1G7L4-F1,45.11
AF-A0A4Y2PXS8-F1,56.10
AF-V2YIC2-F1,36.75
AF-W1XR28-F1,69.84
AF-A0A268QV39-F1,60.71
AF-A0A081D8N0-F1,46.97
AF-A0A2X2RVK2-F1,34.15
AF-X1BCD7-F1,42.41
AF-A0A527H248-F1,54.07
AF-A0A7S2Z7V7-F1,48.41
AF-A0A4U9TFA6-F1,74.16
AF-A0A418RSA4-F1,46.50
AF-A0A1Q8E7D6-F1,35.20
AF-A0A2H0LW71-F1,44.98
AF-A0A0F8WHU1-F1,46.30
AF-A0A183EP00-F1,45.65
AF-A0A2S8K530-F1,35.48
AF-A0A402FV61-F1,45.06
AF-A0A401K267-F1,49.93
AF-A0A7S3HJ07-F1,37.05
AF-A0A7C1V5G6-F1,78.32
AF-A0A3D5FQM5-F1,40.49
AF-A0A4U0Z3N9-F1,46.75
AF-A0A6M8BDN4-F1,37.44
AF-A0A2V5NMJ2-F1,44.27
AF-A0A7Y4MG72-F1,42.64
AF-A0A022QP81-F1,42.24
AF-A0A0E9P6J2-F1,58.21
AF-A0A453C1P2-F1,58.20
AF-A0A0K9R426-F1,58.86
AF-A0A257TGQ0-F1,68.39
AF-A0A2S9IXR6-F1,49.15
AF-A0A5A9PN70-F1,82.03
AF-A0A3P1YER9-F1,35.69
AF-A0A6N8XWW7-F1,47.82
AF-A0A0N4XBJ0-F1,57.69
AF-A0A087U7Y0-F1,40.16
AF-A0A0B7K6U5-F1,40.62
AF-A0A518HBP3-F1,48.20
AF-A0A1I0C157-F1,59.11
AF-A0A820I3P8-F1,38.41
AF-A0A561TU30-F1,40.99
AF-A0A821QD24-F1,60.19
AF-A0A397SUP4-F1,66.32
AF-A0A419W7G3-F1,82.43
AF-A0A848XLZ2-F1,51.80
AF-A0A6B0SDY1-F1,51.52
AF-X0UXX5-F1,43.34
AF-E7G4B8-F1,39.66
AF-A0A0D2MXF2-F1,43.55
AF-A0A556V1Q8-F1,34.74
AF-A0A1X6YDH4-F1,70.53
AF-A0A5J4P8V5-F1,79.25
AF-A0A2S4GUJ6-F1,61.76
AF-A0A2V3I2G5-F1,38.77
AF-K2DS48-F1,40.62
AF-A0A0F9LLG3-F1,52.81
AF-A0A4R3PVS5-F1,76.21
AF-A0A661DB33-F1,54.34
AF-A0A6A0GQA4-F1,38.47
AF-A0A1V2Z9P5-F1,59.29
AF-A0A699XRD6-F1,83.30
AF-A0A2G2LLF9-F1,50.79
AF-A0A7Y0M0A9-F1,44.37
AF-X1AZ52-F1,55.39
AF-A0A7R9TP45-F1,70.97
AF-A0A1I8B2J4-F1,45.40
AF-A0A317BNN0-F1,43.30
AF-A0A496MZR8-F1,55.62
AF-A0A174S834-F1,72.96
AF-A0A3B6XZK8-F1,76.51
AF-A0A3D1HBI3-F1,46.86
AF-A0A0F9TZ47-F1,31.46
AF-A0A829GJ55-F1,50.57
AF-A0A5A5TLM6-F1,41.40
AF-A0A2G5K7X4-F1,48.32
AF-H3C3T1-F1,46.80
AF-K7RK56-F1,43.91
AF-A0A433NM79-F1,40.29
AF-A0A3A5S478-F1,37.22
AF-A0A5N5GEE5-F1,49.47
AF-A0A645EBM8-F1,40.09
AF-A0A6I9N0C2-F1,38.92
AF-A0A1R3G920-F1,70.94
AF-A0A7V8YEA1-F1,33.21
AF-S4ATI4-F1,75.21
AF-A0A7C6JII8-F1,59.56
AF-A0A812JRI4-F1,47.28
AF-A0A495YUY2-F1,71.63
AF-A0A315VTW4-F1,54.94
AF-A0A840YR84-F1,78.79
AF-A0A0R1GYU7-F1,54.00
AF-A0A1W0VL01-F1,31.04
AF-A0A094CJ59-F1,47.72
AF-A0A538EV14-F1,59.72
AF-T0RS85-F1,48.68
AF-A0A5J4UPB1-F1,59.00
AF-A0A6L5I2Z6-F1,49.08
AF-D5QBB1-F1,87.04
AF-A0A256YFJ9-F1,42.68
AF-A0A4R8HZH2-F1,73.46
AF-T1HWS3-F1,58.56
AF-A0A435IHH7-F1,62.34
AF-A0A6P0J0E2-F1,53.73
AF-A0A6N7GT48-F1,28.95
AF-A0A061GND5-F1,43.37
AF-A0A439MVD7-F1,68.89
AF-A0A379SNN5-F1,55.42
AF-A0A0P0W7D7-F1,42.16
AF-A0A6I5G1W0-F1,46.12
AF-A0A813LGG5-F1,38.85
AF-A0A0G1WYU6-F1,67.70
AF-A0A0D6JQJ1-F1,70.03
AF-B9TFM1-F1,48.23
AF-A0A1J3EP11-F1,40.30
AF-A0A838CKZ4-F1,40.12
AF-H1LFN5-F1,34.86
AF-A0A2H3E5S3-F1,56.52
AF-A0A1Q9PHR5-F1,38.94
AF-W1Y591-F1,51.90
AF-U1N4D9-F1,51.41
AF-A0A512HSR5-F1,50.65
AF-A0A495ZFI3-F1,57.18
AF-A0A6G7Z2T4-F1,53.82
AF-A0A7S2JPU8-F1,42.33
AF-A0A1D6P7G0-F1,53.99
AF-A0A0A1D1U7-F1,72.63
AF-A0A6F9X348-F1,68.37
AF-A0A7Y5WJ84-F1,52.95
AF-A0A2W7AV62-F1,41.74
AF-A0A7S1JD18-F1,54.95
AF-A0A7W8CIS8-F1,71.72
AF-A0A432SH61-F1,55.47
AF-X1QM18-F1,42.65
AF-A0A7J4IH20-F1,51.05
AF-A0A4P7RVV0-F1,52.30
AF-G3Q377-F1,57.57
AF-A0A7W8W567-F1,36.82
AF-A0A1J5QPG2-F1,38.45
AF-A0A3C1G1P3-F1,61.08
AF-A0A0P0V5Y0-F1,43.59
AF-A0A6P8JNU8-F1,55.72
AF-A0A1I2X5I5-F1,57.85
AF-A0A6S7HLZ3-F1,79.04
AF-A0A840ELA8-F1,39.65
AF-A0A7V4Q644-F1,57.47
AF-A0A7J9N6L6-F1,80.44
AF-A0A519PI06-F1,30.11
AF-A0A6P0S651-F1,74.46
AF-A0A2B8J9V3-F1,48.63
AF-A0A7X8AZV9-F1,47.11
AF-A0A7J6QZG2-F1,42.14
AF-A0A099ZG18-F1,83.32
AF-A0A6I3TSF5-F1,43.80
AF-A0A413GXF1-F1,47.48
AF-A0A1M7R644-F1,38.54
AF-A0A1Y3X2Q8-F1,52.38
AF-A0A0K2UJC2-F1,76.19
AF-A0A832H160-F1,52.87
AF-A0A2R6QQ54-F1,53.94
AF-A0A3C1BN36-F1,55.15
AF-A0A524JH57-F1,40.46
AF-F6Z524-F1,57.03
AF-A0A3M6XVU1-F1,36.89
AF-V5H8Y8-F1,65.97
AF-K0JV86-F1,76.06
AF-A0A0D2JG74-F1,48.74
AF-A0A1W5DR73-F1,78.89
AF-A0A654ZMF8-F1,77.51
AF-A0A3E0N3T5-F1,50.49
AF-A0A034WSI0-F1,48.19
AF-A0A2N1DSM6-F1,86.21
AF-A0A521UXW8-F1,73.65
AF-C5LKW3-F1,36.47
AF-A0A0F0LCX4-F1,68.70
AF-A0A558IEW6-F1,52.57
AF-A0A6B2G6J9-F1,38.09
AF-A0A1U8NJU1-F1,34.40
AF-A0A0S7MIW0-F1,48.16
AF-A0A839GQI8-F1,70.06
AF-X1VBY5-F1,73.32
AF-A0A4S0IAV6-F1,38.28
AF-A0A6V7I298-F1,45.49
AF-A0A1G6EIZ9-F1,46.58
AF-A0A6B8RK86-F1,61.97
AF-A0A355T1Q4-F1,41.33
AF-H3H3R0-F1,63.81
AF-A0A1B6NX12-F1,37.76
AF-A0A4Q3G3R2-F1,46.11
AF-R9UL48-F1,70.79
AF-A0A402FGV5-F1,47.33
AF-A0A1Y3S2Q3-F1,64.94
AF-W9V0A8-F1,37.09
AF-A0A382Z0I4-F1,44.97
AF-A0A540V781-F1,76.55
AF-N0BBN3-F1,51.73
AF-A0A534V5D6-F1,34.05
AF-A0A7G9YWN2-F1,49.95
AF-A0A359MCD6-F1,40.91
AF-A0A2P6Q2I3-F1,61.58
AF-A0A267FWY4-F1,33.67
AF-A0A444S7M2-F1,33.14
AF-A0A381NST7-F1,37.77
AF-A0A1H1TKY1-F1,54.95
AF-A0A0R0LUI7-F1,73.84
AF-W9ZB35-F1,38.64
AF-A0A7W0L155-F1,66.62
AF-A0A2E3HUS5-F1,44.98
AF-A0A1M7H687-F1,72.52
AF-A0A536SVJ4-F1,45.10
AF-K6YH96-F1,61.68
AF-A0A3B6NXG1-F1,46.58
AF-A0A556UED6-F1,52.87
AF-A0A7S2QKH8-F1,46.87
AF-A0A5C3M3H4-F1,47.25
AF-A0A259J2H2-F1,47.39
AF-A0A6V8EDF8-F1,45.11
AF-A0A3D2X6J1-F1,57.70
AF-R1E8Y0-F1,44.19
AF-A0A0A9TXR0-F1,59.46
AF-F7SLZ7-F1,36.84
AF-A0A3D5AVD5-F1,34.27
AF-A0A442UPB2-F1,60.90
AF-A0A2K1J7F7-F1,55.15
AF-A0A812YM64-F1,52.72
AF-A0A5K1C8V1-F1,67.77
AF-A0A6H5GDX5-F1,58.66
AF-A0A0F8ZA58-F1,42.20
AF-A0A7J2J7Z3-F1,56.24
AF-A0A367G448-F1,65.21
AF-A0A7J9AF42-F1,44.63
AF-A0A841ZB47-F1,49.57
AF-A0A257Q207-F1,54.81
AF-A0A7L5SM42-F1,64.36
AF-A0A6P0TRC5-F1,44.11
AF-A0A137QL66-F1,61.89
AF-A0A7C3FJ46-F1,43.62
AF-A0A2X0M3K3-F1,58.28
AF-A0A2A7U0K4-F1,43.25
AF-A0A7S3F2L8-F1,51.78
AF-A0A7S2DK77-F1,33.48
AF-A0A534U6D8-F1,66.36
AF-A0A5N9CSR4-F1,43.23
AF-W2YLR8-F1,50.57
AF-A0A7S4V5K7-F1,45.12
AF-A0A7S2S274-F1,33.22
