ID,pLDDT
AF-A0A2U1M9V4-F1,38.42
AF-A0A1M2YG70-F1,36.81
AF-A0A7L5BGV9-F1,52.44
AF-A0A4Y8QDC1-F1,44.40
AF-A0A090KY53-F1,50.77
AF-X1QM18-F1,67.29
AF-A0A830BJ45-F1,47.45
AF-A0A1J5DY20-F1,60.55
AF-G3Q377-F1,43.76
AF-A0A833G3A0-F1,53.06
AF-A0A7Y5MPI7-F1,41.86
AF-A0A7T8HJW6-F1,50.67
AF-A0A512HDF9-F1,54.34
AF-A0A7W4HY45-F1,50.29
AF-A0A7Y0L4T0-F1,55.08
AF-A0A4Y9VS95-F1,65.85
AF-U1N4D9-F1,55.38
AF-A0A7V4LF75-F1,40.79
AF-W1Y591-F1,43.54
AF-A0A268QV39-F1,45.87
AF-A0A081D8N0-F1,51.36
AF-A0A2X2RVK2-F1,43.27
AF-A0A820VM36-F1,47.44
AF-A0A2T1G7L4-F1,50.82
AF-A0A4Y2PXS8-F1,46.21
AF-A0A7J4LEH1-F1,56.30
AF-X1VBY5-F1,57.38
AF-A0A538RQC3-F1,35.31
AF-C5LKW3-F1,45.38
AF-A0A351QVX6-F1,63.19
AF-A0A367ZQF3-F1,47.10
AF-A0A1X7G900-F1,75.25
AF-A0A2H6JXX4-F1,73.08
AF-A0A4Y2HUL4-F1,37.23
AF-A0A7G2D3G8-F1,46.81
AF-A0A402BT90-F1,52.28
AF-A0A0S8F2M4-F1,51.14
AF-A0A7I7MAK3-F1,67.62
AF-F6Z524-F1,43.62
AF-A0A243QKD0-F1,36.01
AF-V5H8Y8-F1,49.14
AF-K0JV86-F1,81.16
AF-A0A0F4GIN6-F1,46.98
AF-A0A0G0RNR7-F1,63.03
AF-A0A359LSJ6-F1,37.24
AF-A0A7W6WMB9-F1,55.42
AF-A0A4U0XYH5-F1,49.64
AF-A0A2X4ZJ05-F1,47.90
AF-A0A1R4HBK2-F1,36.29
AF-A0A659YW17-F1,66.37
AF-A0A2D0N3F2-F1,46.09
AF-R1E8Y0-F1,33.58
AF-A0A4P6JME8-F1,35.19
AF-A0A7V3CXC1-F1,42.82
AF-K6YH96-F1,61.78
AF-A0A5K0X8V9-F1,76.88
AF-A0A350KIM4-F1,50.80
AF-A0A403MNV3-F1,46.63
AF-A0A4R2X175-F1,46.07
AF-A0A535KDJ6-F1,47.29
AF-W9ZB35-F1,43.40
AF-A0A819LUJ0-F1,31.79
AF-A0A1H0ZI80-F1,48.99
AF-A0A224VKH4-F1,42.22
AF-A0A330EQN8-F1,55.43
AF-A0A7S3RYS8-F1,55.99
AF-A0A0S7ZH79-F1,35.37
AF-A0A1F5X212-F1,37.05
AF-W9V0A8-F1,36.73
AF-A0A7S3WZJ2-F1,42.33
AF-N0BBN3-F1,44.19
AF-A0A5E7KWP8-F1,49.62
AF-A0A484TSN9-F1,65.27
AF-R9UL48-F1,48.67
AF-A0A353GFK9-F1,57.31
AF-H3H3R0-F1,46.36
AF-A0A0L7L3L9-F1,41.43
AF-A0A7J2I4P6-F1,47.46
AF-A0A0F9XHQ8-F1,75.46
AF-W2YLR8-F1,59.52
AF-A0A4D4J1H3-F1,57.20
AF-A0A7W6BRX4-F1,66.21
AF-A0A386C8X3-F1,46.40
AF-A0A2X2K0S1-F1,46.99
AF-A0A7R9BB38-F1,55.56
