ID,pLDDT
AF-A0A2V5K666-F1,55.39
AF-A0A2B6JH55-F1,54.46
AF-A0A0C9V4M1-F1,67.98
AF-A0A2G5I188-F1,77.80
AF-A0A0N5CBN8-F1,34.20
AF-A0A1V1W0G2-F1,46.58
AF-A0A1G0ZD41-F1,39.35
AF-A0A7X7T6G6-F1,30.69
AF-A0A2V6YT65-F1,34.35
AF-A0A5S3YKE8-F1,34.14
AF-L5N2V4-F1,71.87
AF-A0A0Q5XEY0-F1,43.51
AF-A0A314YP61-F1,44.40
AF-A0A0C2MRA0-F1,47.03
AF-A0A1A8N2D1-F1,44.63
AF-A0A2G1Z3T0-F1,57.51
AF-A0A660TV00-F1,39.13
AF-A0A7X6YT87-F1,44.76
AF-A0A090TDU8-F1,50.65
AF-A0A1F6B0D1-F1,41.23
AF-A0A7J4BUY1-F1,35.39
AF-A0A4Z1AWX7-F1,49.90
AF-A0A564Y7B2-F1,44.82
AF-A0A809SMI5-F1,66.21
AF-A0A2W0B877-F1,45.78
AF-A0A5J5CH53-F1,57.90
AF-A0A7C3CSV4-F1,78.68
AF-A0A4S0XKG3-F1,47.47
AF-A0A3L7HS65-F1,67.57
AF-A0A537XKC7-F1,45.82
AF-A0A6G1NKW2-F1,39.94
AF-A0A7Y3JFE2-F1,45.32
AF-A0A2M7ERR9-F1,41.91
AF-A0A3A8NSX3-F1,59.44
AF-E6Q3L3-F1,48.64
AF-A0A816B5M9-F1,38.12
AF-A0A6B3IEC8-F1,51.34
AF-A0A420I7J6-F1,45.28
AF-A0A838VVV5-F1,57.94
AF-A0A1X7V7M1-F1,44.60
AF-A0A2P5DTT9-F1,29.44
AF-D6SLS7-F1,48.25
AF-N1LES8-F1,37.82
AF-A0A2D6KTW7-F1,62.45
AF-A0A484P313-F1,26.24
AF-A0A3B8UPZ3-F1,48.29
AF-A0A2N9LLC3-F1,41.36
AF-A0A351FNR2-F1,56.93
AF-A0A2P2IC52-F1,39.84
AF-A0A554TV50-F1,61.98
AF-A0A067BRB5-F1,56.09
AF-X1CEW9-F1,87.13
AF-A0A7Y1X438-F1,47.01
AF-A0A133N3P0-F1,69.51
AF-A0A7J6S601-F1,49.78
AF-A0A392STT1-F1,49.52
AF-A0A7L8V679-F1,37.16
AF-A0A5K1BLG8-F1,60.67
AF-A0A7W7RR50-F1,61.98
AF-A0A0F9S7T3-F1,40.47
AF-A0A381NYU8-F1,34.83
AF-W6NA44-F1,50.12
AF-A0A2E9SZI5-F1,69.61
AF-A0A485K6L2-F1,39.24
AF-A0A531LIX3-F1,35.42
AF-A0A3D5ABU5-F1,33.74
AF-A0A840NUN5-F1,39.92
AF-A0A2U2SFU3-F1,41.41
AF-I2CRY6-F1,48.95
AF-F1KY61-F1,37.15
AF-A0A1Y2FSV1-F1,32.82
AF-A0A0E2IWU3-F1,46.71
AF-A0A7C3JUD8-F1,40.15
AF-A0A1V5LYA5-F1,71.88
AF-A0A3D8P8T0-F1,59.60
AF-W4JQT6-F1,29.28
AF-A0A2G1MBX3-F1,71.56
AF-H7BYF7-F1,86.90
AF-A0A6V7JJ54-F1,68.83
AF-A0A498T2L0-F1,30.83
AF-A0A7K4F708-F1,65.81
AF-A0A2D3WEF6-F1,52.45
AF-A0A7G9Z2M5-F1,53.57
AF-E8UBI5-F1,68.53
AF-A0A0K8ME89-F1,73.07
AF-A0A080YWB0-F1,41.69
AF-A0A7Y5UA25-F1,34.22
AF-A0A384KKT6-F1,77.08
AF-F0EH29-F1,83.40
AF-A0A7V0S201-F1,32.49
AF-A0A2N9FUQ6-F1,39.45
AF-A0A847GG62-F1,60.69
AF-A0A0A9WZV4-F1,31.28
AF-A0A835H940-F1,46.10
AF-A0A6A0A6Q7-F1,74.56
AF-A0A812PRT4-F1,47.94
AF-A0A7C6BAG8-F1,33.87
AF-A0A2R6K291-F1,69.63
AF-A0A4R4DV40-F1,42.76
AF-A0A5C3M7W1-F1,61.53
AF-A0A6A0BAF0-F1,70.56
AF-A0A7S1C8G2-F1,50.54
AF-A0A7Z9VMC3-F1,66.56
AF-A0A099L4Q0-F1,42.34
AF-A0A2V9RIE0-F1,58.21
AF-A0A1S8M8R4-F1,39.76
AF-A0A7V9K3I4-F1,37.54
AF-T1BQ88-F1,36.23
AF-A0A838YMJ9-F1,46.58
AF-A0A0L0EZG1-F1,42.98
AF-A0A7U3UYC5-F1,53.19
AF-A0A821LD74-F1,54.65
AF-A0A3R7A8B6-F1,34.87
AF-A0A2V4DH31-F1,41.71
AF-X1BCD7-F1,48.34
AF-A0A6V7UWU6-F1,42.74
AF-A0A0C1GA59-F1,38.03
AF-A0A1I5X559-F1,61.57
AF-A0A336N412-F1,39.40
AF-W1XR28-F1,52.30
AF-A0A381WRP1-F1,39.76
AF-A0A484ZDC6-F1,38.79
AF-A0A6I1Z303-F1,37.38
AF-V2YIC2-F1,33.96
AF-A0A816P1S3-F1,63.95
AF-A0A0G1MNP0-F1,41.03
AF-A0A2D0N3F2-F1,59.55
AF-A0A659YW17-F1,44.18
AF-A0A2X4ZJ05-F1,48.16
AF-A0A1R4HBK2-F1,55.85
AF-A0A4U0XYH5-F1,51.43
AF-A0A359LSJ6-F1,35.99
AF-A0A7W6WMB9-F1,54.23
AF-A0A0G0RNR7-F1,63.33
AF-A0A0F4GIN6-F1,72.21
AF-A0A243QKD0-F1,29.46
AF-C1N001-F1,71.71
AF-A0A0S8F2M4-F1,48.12
AF-A0A7I7MAK3-F1,40.55
AF-A0A402BT90-F1,60.65
AF-A0A7G2D3G8-F1,62.54
AF-E3N9Q1-F1,47.87
AF-A0A4Y2HUL4-F1,37.10
AF-A0A351QVX6-F1,72.45
AF-A0A1X7G900-F1,72.25
AF-A0A367ZQF3-F1,45.50
AF-A0A2H6JXX4-F1,70.23
AF-A0A538RQC3-F1,39.80
AF-R7V6F4-F1,41.82
AF-A0A7J4LEH1-F1,37.54
AF-A0A4Y2PXS8-F1,56.43
AF-A0A2T1G7L4-F1,42.38
AF-B6Z5U9-F1,48.91
AF-F0X8N1-F1,58.04
AF-A0A820VM36-F1,43.09
AF-A0A2X2RVK2-F1,35.42
AF-A0A081D8N0-F1,45.59
AF-A0A268QV39-F1,54.55
AF-E3MV22-F1,77.49
AF-A0A7V4LF75-F1,39.39
AF-A0A4Y9VS95-F1,70.13
AF-A0A7Y0L4T0-F1,53.37
AF-A0A7W4HY45-F1,71.17
AF-A0A7T8HJW6-F1,45.62
AF-A0A512HDF9-F1,60.24
AF-A0A7Y5MPI7-F1,36.22
AF-A0A833G3A0-F1,46.59
AF-A0A1J5DY20-F1,65.98
AF-A0A830BJ45-F1,62.73
AF-H1LZV8-F1,53.61
AF-A0A090KY53-F1,81.81
AF-A0A4Y8QDC1-F1,45.70
AF-A0A7L5BGV9-F1,44.70
AF-A0A1M2YG70-F1,42.81
AF-A0A2U1M9V4-F1,36.75
AF-A0A6V8PWA8-F1,38.27
AF-A0A0M3C5S7-F1,51.76
AF-A0A1A0HG11-F1,58.87
AF-A0A2P7RKN9-F1,79.46
AF-A0A2N0WYE0-F1,50.00
AF-A0A0P9CLY2-F1,49.64
AF-A0A519S4D4-F1,38.72
AF-A0A251UH49-F1,57.48
AF-A0A1M5SIC2-F1,42.82
AF-A0A6C6Z3G5-F1,85.42
AF-A0A7L4QPV6-F1,70.32
AF-A0A326KTM1-F1,67.36
AF-E9GRN9-F1,50.57
AF-A0A7H8S891-F1,66.14
AF-S7U3B2-F1,87.31
AF-A0A7J9NL31-F1,38.71
AF-A0A3D1QTD5-F1,40.17
AF-A0A830GWR5-F1,69.68
AF-A0A558BF60-F1,62.23
AF-A0A1G8J9F3-F1,45.50
AF-A0A838GL92-F1,69.85
AF-A0A7R6R8K0-F1,34.31
AF-A0A2V7S4M7-F1,41.15
AF-A0A836X0S8-F1,37.50
AF-A0A1M7YKG8-F1,36.69
AF-A0A379WGV2-F1,34.36
AF-A0A7R9BB38-F1,45.96
AF-A0A2X2K0S1-F1,41.21
AF-A0A386C8X3-F1,39.17
AF-A0A7W6BRX4-F1,50.50
AF-L0B031-F1,37.62
AF-A0A4D4J1H3-F1,49.39
AF-A0A0F9XHQ8-F1,65.30
AF-Q4EAS1-F1,84.23
AF-A0A7J2I4P6-F1,64.67
AF-A0A0L7L3L9-F1,36.57
AF-A2DAL6-F1,35.04
AF-A0A353GFK9-F1,45.93
AF-T0G8S5-F1,76.86
AF-E2CB57-F1,57.58
AF-A0A484TSN9-F1,69.67
AF-A0A5E7KWP8-F1,40.90
AF-A0A7S3WZJ2-F1,38.56
AF-M1WB86-F1,79.91
AF-A0A1F5X212-F1,39.38
AF-A0A0S7ZH79-F1,35.08
AF-X6ELY5-F1,68.91
AF-A0A7S3RYS8-F1,55.16
AF-D5DE99-F1,70.71
AF-A0A224VKH4-F1,31.87
AF-A0A330EQN8-F1,55.13
AF-A0A819LUJ0-F1,34.60
AF-A0A1H0ZI80-F1,57.87
AF-A0A4R2X175-F1,61.34
AF-A0A535KDJ6-F1,49.46
AF-A0A5K0X8V9-F1,64.45
AF-A0A350KIM4-F1,56.83
AF-A0A403MNV3-F1,36.71
