ID,pLDDT
AF-A0A355T1Q4-F1,42.48
AF-A0A1G6EIZ9-F1,35.62
AF-A0A6B8RK86-F1,65.29
AF-A0A6V7I298-F1,36.26
AF-A0A4S0IAV6-F1,31.09
AF-A0A839GQI8-F1,58.10
AF-K7RK56-F1,39.16
AF-H3C3T1-F1,35.18
AF-A0A558IEW6-F1,40.30
AF-A0A1U8NJU1-F1,42.81
AF-A0A0S7MIW0-F1,34.30
AF-A0A6B2G6J9-F1,32.92
AF-A0A0F0LCX4-F1,54.95
AF-A0A521UXW8-F1,59.39
AF-A0A2N1DSM6-F1,75.97
AF-A0A034WSI0-F1,40.53
AF-S4ATI4-F1,78.60
AF-A0A1W5DR73-F1,78.02
AF-A0A0D2JG74-F1,50.06
AF-A0A3E0N3T5-F1,51.03
AF-A0A654ZMF8-F1,72.95
AF-A0A3M6XVU1-F1,29.86
AF-A0A2R6QQ54-F1,34.00
AF-A0A3C1BN36-F1,59.39
AF-A0A524JH57-F1,41.86
AF-T0RS85-F1,45.42
AF-A0A832H160-F1,37.90
AF-A0A0K2UJC2-F1,58.70
AF-A0A1M7R644-F1,46.93
AF-A0A1Y3X2Q8-F1,48.30
AF-A0A6I3TSF5-F1,41.83
AF-A0A413GXF1-F1,29.15
AF-A0A099ZG18-F1,51.62
AF-A0A7X8AZV9-F1,49.19
AF-A0A2B8J9V3-F1,51.22
AF-A0A7J6QZG2-F1,49.86
AF-A0A7J9N6L6-F1,83.19
AF-A0A519PI06-F1,22.70
AF-A0A7V4Q644-F1,41.79
AF-D5QBB1-F1,56.14
AF-A0A6P0S651-F1,60.94
AF-A0A1I2X5I5-F1,49.54
AF-A0A6S7HLZ3-F1,67.66
AF-A0A840ELA8-F1,36.54
AF-A0A6P8JNU8-F1,43.34
AF-T1HWS3-F1,50.15
AF-A0A0P0V5Y0-F1,41.87
AF-A0A7W8W567-F1,26.58
AF-A0A3C1G1P3-F1,61.23
AF-A0A1J5QPG2-F1,31.86
AF-A0A7J4IH20-F1,48.20
AF-A0A4P7RVV0-F1,47.30
AF-A0A7S1JD18-F1,74.73
AF-A0A432SH61-F1,52.19
AF-A0A7W8CIS8-F1,54.11
AF-A0A2W7AV62-F1,48.35
AF-A0A7Y5WJ84-F1,64.29
AF-A0A0A1D1U7-F1,70.43
AF-A0A6F9X348-F1,69.04
AF-A0A1D6P7G0-F1,55.55
AF-A0A6G7Z2T4-F1,42.53
AF-H1LFN5-F1,27.21
AF-A0A7S2JPU8-F1,36.56
AF-A0A512HSR5-F1,70.27
AF-A0A495ZFI3-F1,50.86
AF-B9TFM1-F1,39.94
AF-A0A1Q9PHR5-F1,40.78
AF-A0A7S2S274-F1,30.01
AF-A0A534U6D8-F1,41.47
AF-A0A5N9CSR4-F1,38.06
AF-A0A7S2DK77-F1,36.77
AF-A0A7S4V5K7-F1,33.48
AF-A0A7S3F2L8-F1,52.81
AF-A0A2A7U0K4-F1,41.10
AF-A0A2X0M3K3-F1,60.21
AF-A0A7C3FJ46-F1,33.88
AF-A0A137QL66-F1,63.33
AF-A0A6P0TRC5-F1,42.52
AF-A0A257Q207-F1,73.89
AF-A0A7L5SM42-F1,57.21
AF-A0A7J9AF42-F1,45.03
AF-A0A841ZB47-F1,49.66
AF-A0A7J2J7Z3-F1,36.75
AF-A0A6H5GDX5-F1,46.25
AF-A0A0F8ZA58-F1,33.58
AF-A0A367G448-F1,54.19
AF-A0A812YM64-F1,46.32
AF-A0A5K1C8V1-F1,42.73
AF-A0A442UPB2-F1,46.65
AF-A0A2K1J7F7-F1,62.62
AF-A0A3D5AVD5-F1,40.24
AF-A0A0A9TXR0-F1,70.83
AF-A0A6V8EDF8-F1,40.22
AF-A0A3D2X6J1-F1,58.69
AF-A0A5C3M3H4-F1,62.60
AF-A0A7S2QKH8-F1,39.22
AF-A0A259J2H2-F1,34.41
AF-A0A3B6NXG1-F1,53.28
AF-A0A556UED6-F1,46.34
AF-A0A2E3HUS5-F1,79.72
AF-A0A1M7H687-F1,72.08
AF-A0A536SVJ4-F1,45.24
AF-X0UXX5-F1,45.47
AF-A0A7W0L155-F1,66.85
AF-E7G4B8-F1,30.47
AF-A0A381NST7-F1,39.46
AF-A0A1H1TKY1-F1,56.04
AF-A0A0R0LUI7-F1,72.00
AF-A0A444S7M2-F1,28.06
AF-A0A267FWY4-F1,32.93
AF-A0A2P6Q2I3-F1,54.55
AF-A0A7G9YWN2-F1,46.39
AF-K2DS48-F1,35.32
AF-A0A359MCD6-F1,53.45
AF-A0A534V5D6-F1,42.02
AF-A0A402FGV5-F1,36.63
AF-A0A540V781-F1,57.45
AF-A0A382Z0I4-F1,33.44
AF-A0A1Y3S2Q3-F1,67.92
AF-X1AZ52-F1,74.29
AF-A0A4Q3G3R2-F1,49.74
AF-A0A1B6NX12-F1,37.05
AF-A0A2G2LLF9-F1,54.83
AF-A0A7Y0M0A9-F1,42.53
AF-R9UL48-F1,56.47
AF-A0A699XRD6-F1,83.77
AF-A0A6A0GQA4-F1,36.38
AF-H3H3R0-F1,52.62
AF-A0A1V2Z9P5-F1,53.42
AF-A0A661DB33-F1,43.22
AF-A0A0F9LLG3-F1,58.29
AF-A0A4R3PVS5-F1,79.41
AF-A0A2V3I2G5-F1,32.72
AF-W9V0A8-F1,37.76
AF-N0BBN3-F1,49.90
AF-A0A1X6YDH4-F1,65.72
AF-A0A5J4P8V5-F1,81.25
AF-A0A2S4GUJ6-F1,49.91
AF-A0A556V1Q8-F1,30.73
AF-A0A0D2MXF2-F1,43.75
AF-W9ZB35-F1,35.12
AF-A0A848XLZ2-F1,50.14
AF-A0A6B0SDY1-F1,45.28
AF-A0A397SUP4-F1,52.21
AF-A0A561TU30-F1,38.55
AF-A0A821QD24-F1,67.75
AF-A0A419W7G3-F1,68.09
AF-A0A518HBP3-F1,58.60
AF-A0A1I0C157-F1,55.11
AF-A0A820I3P8-F1,44.03
AF-R1E8Y0-F1,38.82
AF-A0A087U7Y0-F1,41.72
AF-K6YH96-F1,81.86
AF-A0A0B7K6U5-F1,40.77
AF-A0A0N4XBJ0-F1,61.78
AF-A0A6N8XWW7-F1,50.35
AF-A0A3P1YER9-F1,27.04
